Churn,Support_Calls,Total_Spend,Payment_Delay,Contract_Length=Monthly
0,3,501.02,13,0
0,2,610.93,16,0
1,6,244,5,1
0,2,638.1,20,0
0,0,985.57,5,0
0,1,927.5,8,0
0,4,731.23,14,0
1,5,588,8,0
1,10,630,2,0
0,3,813.22,4,0
1,9,383.45,4,0
0,2,856.89,5,0
0,3,965.93,10,0
0,0,699.93,12,0
1,0,420,5,0
0,2,559.64,6,0
0,0,655.2,5,0
1,3,645,17,0
1,10,368,27,1
1,6,625,6,0
1,0,153,7,1
0,3,676.98,10,0
1,5,662.62,5,0
1,2,835,2,0
1,6,843,14,0
1,9,508,28,0
1,7,658.97,8,0
0,2,960.92,5,0
0,2,585.51,18,0
1,8,993.54,21,1
1,8,927,29,0
0,5,804.13,1,0
0,0,631.68,11,0
1,8,223,6,0
1,9,517,22,0
0,3,925.37,8,0
0,4,615.55,13,0
1,9,173,5,0
1,6,572,16,0
0,1,898.12,16,0
1,1,445,0,0
0,2,919.14,0,0
0,0,681.44,0,0
0,3,525.1,2,0
1,0,679.53,21,0
0,2,659.3,17,0
1,3,291.34,18,0
1,6,955,7,0
0,0,639.95,8,0
0,1,767.17,13,0
0,2,913.77,14,0
0,0,787.14,18,0
1,8,811.77,27,0
1,8,283.19,27,0
0,4,722.84,7,0
1,2,213,28,0
0,2,580.43,12,0
1,6,451,5,0
1,5,426,18,0
0,0,893.3,7,0
1,6,955.71,5,1
0,3,580.8,16,0
1,1,895,1,1
0,4,504.89,3,0
1,9,366,25,1
0,0,974.16,9,0
1,6,863,21,0
1,9,358,12,0
0,1,913.83,6,0
0,2,611.04,1,0
0,2,518.1,0,0
1,6,756.86,17,0
0,3,854.17,6,0
0,0,781.94,8,0
1,7,762,15,0
1,5,225,27,0
1,6,782,10,1
0,3,637.31,18,0
1,10,489.97,22,0
0,0,545.75,10,0
0,1,834.81,13,0
0,1,615.73,9,0
1,3,240,13,1
0,4,700.06,16,0
0,3,676.98,10,0
1,3,845,4,0
0,1,744.06,1,0
0,1,813.61,20,0
1,7,171,7,0
0,1,895.94,11,0
1,5,837,23,0
1,7,370,8,1
0,2,512.18,7,0
0,0,695.91,17,0
1,7,744,8,0
0,0,980.41,16,0
0,3,509,12,0
0,0,646.73,16,0
1,10,843,23,1
0,1,707.46,0,0
0,0,999.75,2,0
0,3,887.64,5,0
1,7,934,11,1
1,8,404,16,1
0,1,620.6,3,0
1,1,842,11,0
1,6,253,26,1
1,9,932.73,2,0
0,1,583.47,5,0
0,0,801.95,19,0
1,5,182,16,1
1,0,193,9,1
1,6,367,27,1
0,2,653.82,18,0
0,3,800.91,9,0
1,7,692,17,0
0,1,794.69,9,0
1,10,935,19,0
1,10,135,15,0
1,1,226,23,0
0,2,551.05,12,0
1,0,949,21,1
0,2,527.69,4,0
1,7,591,28,0
0,0,963.58,20,0
1,7,695,17,0
1,9,388,23,0
0,4,653,16,0
0,0,575.29,2,0
0,0,614.48,11,0
0,0,706.19,0,0
0,2,754.81,20,0
0,0,981.28,20,0
0,2,547.7,3,0
1,1,383.64,1,0
0,1,704.21,18,0
1,0,664,9,0
1,4,246,22,0
1,5,202,2,0
0,3,932.33,5,0
0,0,514.32,17,0
1,9,707.13,23,0
1,9,194,11,0
0,0,913.11,4,0
1,3,865,26,0
0,4,511.57,7,0
1,4,654.7,9,1
0,1,833.83,12,0
0,2,634.06,15,0
1,0,196,15,0
0,0,690.63,2,0
0,2,571,18,0
0,0,807.33,3,0
1,8,749,1,0
0,2,957.85,17,0
0,2,813.52,9,0
0,0,646.08,17,0
0,0,945.55,12,0
1,2,827,6,0
1,2,882,5,0
1,1,106,28,0
0,1,784.02,17,0
1,4,171,20,1
0,0,937.91,15,0
1,4,912,26,0
0,4,519.75,9,0
1,5,617.29,5,1
1,8,948,20,0
0,2,859.34,9,0
1,0,151,13,1
1,3,301.47,6,0
1,6,363,18,0
1,7,841,11,1
1,8,847,25,1
0,4,943.36,5,0
1,7,225,11,0
1,2,463.33,21,0
1,6,943,5,0
0,1,837.43,9,0
1,3,222.41,5,0
0,1,654.76,19,0
0,4,765.59,7,0
0,4,635.51,3,0
1,7,824,24,0
1,10,315.91,5,1
0,0,888.04,9,0
1,10,170,6,0
1,3,273,20,1
0,3,604.29,11,0
0,0,879.82,14,0
0,0,966.9,8,0
1,4,148,20,1
1,1,600,4,1
0,1,665.68,11,0
0,1,900.46,18,0
0,0,867.72,10,0
1,10,630,23,0
0,3,642.04,5,0
1,4,595,29,1
1,7,816,20,0
1,8,434,11,0
1,0,450,30,0
0,5,522.5,3,0
0,0,559.08,19,0
1,10,574,10,0
0,3,934.16,3,0
0,2,709.04,8,0
1,0,188,29,0
1,4,270,19,0
0,0,638.28,5,0
1,7,554.43,27,0
0,0,896.67,7,0
1,9,443,10,0
0,2,719.38,7,0
0,2,570.88,20,0
1,4,869,16,0
1,10,718,7,0
0,1,838.31,3,0
0,2,580.25,12,0
1,10,638.85,7,0
0,0,623.05,12,0
0,3,978.73,19,0
1,6,807,8,0
1,5,478.23,17,1
0,0,790.75,14,0
1,7,699,15,0
0,1,502.74,3,0
0,0,744.35,0,0
1,0,230,16,0
1,9,765.07,9,0
1,9,199,8,0
0,2,574.79,15,0
1,5,709.07,6,1
1,9,567,3,1
0,1,975.94,7,0
0,2,593.06,18,0
1,4,306,15,1
0,2,998.2,18,0
0,3,840.75,9,0
1,9,918,13,1
1,4,854,15,0
1,4,491,5,0
0,4,917.05,12,0
1,7,877,3,0
1,10,448,19,0
0,1,871.3,2,0
1,7,616.34,10,0
0,3,761.37,14,0
0,1,658.77,17,0
1,5,576,10,0
0,1,518.44,11,0
1,9,807.18,30,0
1,4,743.34,13,0
1,6,230.09,9,0
0,2,869.63,15,0
1,6,191.34,3,1
1,5,869,19,1
0,0,715.22,19,0
1,9,650,23,0
1,5,518,17,0
0,3,722.09,0,0
0,0,523.19,11,0
1,7,471,3,0
0,0,908.5,0,0
0,1,521,1,0
1,2,859,21,0
1,6,915.09,29,0
0,1,691.05,9,0
0,3,808.11,16,0
0,1,720.36,13,0
0,0,658.79,5,0
1,4,853,15,0
0,2,721.24,1,0
0,0,544,16,0
1,5,715,7,0
1,5,454,21,0
0,0,772.29,11,0
0,2,991,5,0
1,1,192.98,10,0
0,1,929.09,7,0
0,1,791.93,9,0
0,2,699.82,11,0
1,10,384,27,1
1,9,358,30,1
1,6,116,14,1
1,10,961,26,0
0,2,743.27,15,0
1,9,511,16,0
1,6,917,1,1
0,2,719.48,7,0
1,5,686,15,1
0,0,575.63,12,0
1,9,861,13,1
1,2,398,22,0
1,7,891,16,1
1,9,497,14,0
1,9,367,27,0
0,0,586.82,14,0
1,3,767.68,9,0
1,2,595,27,1
0,2,933.84,7,0
1,8,190,18,0
0,1,731.12,9,0
0,1,569.33,0,0
1,0,386,25,0
0,2,884.68,7,0
1,10,749,16,0
1,5,293.11,9,1
0,4,991.43,3,0
0,0,661.12,3,0
1,7,737,9,1
0,1,881.95,10,0
0,0,565.85,7,0
0,1,960.56,7,0
0,0,566.03,16,0
0,1,997.39,19,0
1,2,328,27,0
0,0,946.5,15,0
1,0,151,27,0
0,3,909.15,18,0
1,0,965.37,20,0
0,3,940.23,11,0
0,2,509.49,0,0
1,10,777.35,0,0
0,3,594.19,2,0
0,0,821.45,4,0
0,1,958.39,16,0
0,3,847.78,3,0
1,10,128,9,0
1,1,590,20,1
0,1,660.41,15,0
1,10,971,28,0
1,2,400.73,30,0
1,5,103,14,1
1,3,223,27,1
0,1,872.36,20,0
1,4,859,0,1
1,9,584.16,25,1
0,2,969.33,12,0
0,1,645.15,15,0
0,2,827.17,4,0
0,0,598.57,17,0
0,0,851.34,14,0
1,5,678,18,0
1,5,935.88,29,0
0,2,511.28,11,0
0,4,721.43,1,0
0,1,563.88,7,0
1,5,872,11,0
0,2,895.66,9,0
1,3,305.23,0,0
0,0,869.8,14,0
1,7,559,2,0
1,10,194,6,1
1,6,458,6,0
0,1,956.98,14,0
1,6,768,13,1
1,10,307,6,0
0,0,991.79,13,0
1,1,233,23,1
0,0,968.39,2,0
0,0,799.32,4,0
1,3,982,13,1
1,10,659,24,0
1,1,134,10,1
0,0,567.05,9,0
0,4,656.3,8,0
1,3,413,25,0
0,3,572.45,2,0
1,6,273,2,0
0,4,870.2,15,0
1,2,247,5,1
0,4,655.74,12,0
0,1,562.93,10,0
1,9,427,12,0
0,0,757.52,9,0
0,3,941.48,16,0
1,9,870,25,0
0,1,867.74,4,0
1,4,227,5,0
1,10,540,0,1
1,8,662,2,0
1,1,378.27,15,0
1,4,434,30,0
0,4,520.26,18,0
0,0,815.5,3,0
0,0,979.25,14,0
0,2,961.53,20,0
1,4,936,17,0
1,1,185,25,0
1,7,160,18,0
1,5,726,30,1
1,8,951.73,17,0
1,6,962,4,0
1,4,922.25,15,1
1,9,952,21,0
0,3,671.82,1,0
0,1,802.6,10,0
1,9,670.18,18,0
1,5,330,5,0
0,3,607.04,15,0
0,0,527.93,12,0
0,1,684.84,9,0
0,1,837.15,12,0
0,1,930.45,1,0
0,1,899.59,20,0
1,8,876,7,0
1,9,647,5,0
0,3,534.02,10,0
0,0,972.85,1,0
1,0,517,23,0
0,0,724.46,11,0
1,2,794,27,0
0,2,838.75,0,0
1,5,821.39,3,0
0,0,873.6,18,0
1,9,937,29,0
0,0,541.6,17,0
1,7,731,28,1
0,2,865.24,1,0
0,1,629.2,16,0
1,8,911.73,23,1
1,1,963,22,0
0,4,800.74,13,0
1,8,698,22,1
1,10,719,20,0
0,2,650.94,20,0
1,8,423,6,0
1,2,309,4,0
0,2,577.66,18,0
1,0,182,28,0
0,2,618.7,3,0
1,5,260,3,1
1,10,248,24,0
0,2,914.25,3,0
1,5,159,11,0
0,2,854.79,15,0
1,2,962,5,1
1,5,521.46,20,0
1,5,599.97,24,0
1,6,874,4,0
1,9,168,7,0
0,1,939.62,7,0
1,6,662,22,0
1,6,276,30,0
0,1,783.53,1,0
0,2,658.44,13,0
1,0,421,12,0
0,4,921.28,12,0
0,3,560.58,19,0
1,2,307,17,1
0,0,576.75,9,0
1,1,530.23,28,0
0,1,758.2,16,0
0,1,528.4,5,0
1,1,454.62,7,1
0,0,808.78,16,0
0,0,942.13,14,0
1,5,689,4,0
1,8,121,10,0
1,8,328,8,0
1,1,609.34,16,1
1,6,425.92,19,0
1,0,293,13,1
1,5,461.67,2,1
1,8,588.64,9,1
0,0,981.1,13,0
0,4,640.8,9,0
1,0,488,15,0
1,7,999,24,0
0,0,672.65,2,0
1,6,237,25,0
1,6,988,25,1
0,1,670.19,5,0
1,5,350,1,0
1,9,322,1,0
0,4,990.67,14,0
0,4,587.97,9,0
0,0,679.75,0,0
1,5,445.38,1,1
1,7,128.64,0,0
0,4,509.77,5,0
0,1,731.65,16,0
1,7,862.45,3,1
1,7,567,29,0
1,4,673,12,1
1,7,380,6,0
0,0,864.11,6,0
0,3,599.81,19,0
0,0,793.34,12,0
1,0,575,14,1
1,8,513.19,7,0
0,1,923.36,19,0
1,4,907,18,0
0,0,830.08,6,0
1,4,507.7,1,0
1,0,873,24,1
0,4,505.36,20,0
1,5,819,29,0
0,3,548.9,3,0
1,10,280,24,0
1,8,443,26,0
1,6,536.24,24,1
1,10,946,1,0
0,4,539.47,1,0
0,4,779.05,13,0
1,5,709,1,0
0,1,645.6,18,0
1,3,814,15,1
1,3,881,15,1
0,2,735.8,2,0
0,2,899.99,20,0
0,2,708.82,19,0
1,0,122,21,0
1,4,282,6,0
1,3,582,17,0
0,0,740.38,17,0
0,1,903.66,2,0
0,0,793.66,17,0
1,10,817.94,23,0
1,7,403,22,1
0,1,757.54,20,0
1,10,755,0,0
0,1,932.31,7,0
0,2,956.81,20,0
0,2,858.89,12,0
0,0,943.04,15,0
1,0,999,19,1
1,0,631,30,1
0,0,594.74,3,0
1,4,275,1,1
1,4,749.16,23,0
0,1,655.06,3,0
0,2,801.76,15,0
0,1,959.24,20,0
1,10,471,1,1
1,2,176.43,15,0
1,7,769,12,1
1,1,641,2,1
1,7,779,28,0
0,0,991.05,4,0
1,1,546,6,0
0,2,725.8,1,0
1,1,345.19,4,0
0,0,672.16,4,0
0,2,695.44,16,0
1,1,878,19,0
0,0,670.76,13,0
0,0,791.3,10,0
1,7,619,0,0
1,8,517,6,1
1,8,304,11,0
1,5,872,6,1
1,1,756,19,1
1,7,429.47,0,0
1,4,239,2,0
1,0,101,20,1
1,9,708.49,5,0
1,4,732,25,0
0,0,647.27,0,0
0,0,766.5,3,0
0,3,729.51,1,0
1,1,833,17,1
0,2,623.14,20,0
0,2,812.54,1,0
0,3,805.92,4,0
0,1,979.49,6,0
0,0,749.81,0,0
0,0,856.6,15,0
1,5,812,20,0
0,0,541.64,12,0
1,9,255,2,1
1,2,229,12,0
1,4,889,12,1
1,3,358.3,28,0
1,7,894,10,1
0,0,882.28,9,0
0,2,650.93,16,0
0,0,675.79,1,0
1,1,539,28,1
1,6,454,8,0
0,2,947.74,10,0
1,2,267,10,0
1,8,872,1,0
1,2,817,13,1
1,3,723,16,0
0,2,758.6,18,0
1,2,525,16,1
1,7,636.22,10,1
1,4,301.83,29,0
1,0,268,17,0
0,0,647.89,11,0
0,1,960.8,8,0
1,5,635.68,25,0
0,4,948.36,18,0
1,2,861,1,0
0,0,639.83,1,0
0,1,603.38,6,0
0,3,758.46,15,0
1,9,457,26,0
0,1,765.75,14,0
1,5,122,25,1
1,1,305,5,0
1,6,684,30,1
0,3,768.88,9,0
0,0,801.66,5,0
0,3,620.92,3,0
0,0,636,20,0
0,0,981.06,19,0
1,10,486,28,0
0,0,918.95,9,0
1,2,103,23,0
1,3,804,19,0
0,2,646.06,9,0
0,2,569.58,11,0
1,0,993,12,1
1,0,622,25,0
0,2,819.23,18,0
1,9,221,25,0
1,6,217,11,1
0,1,655.11,1,0
0,2,642.23,0,0
1,7,791,29,0
1,8,474,14,1
0,4,694.43,14,0
0,1,731.05,20,0
0,3,820.68,7,0
1,2,345,0,1
1,7,214,17,0
0,2,660.72,10,0
1,0,326,3,0
1,1,441.64,26,1
1,0,137,22,1
1,0,861,28,0
0,1,707.79,19,0
1,7,301,15,0
0,4,948.86,0,0
1,4,626,25,0
0,1,613.56,2,0
1,7,619.43,20,1
0,1,966.15,12,0
0,0,559.86,4,0
1,1,625,8,0
1,10,160,7,1
1,6,420,15,0
1,4,350.85,6,1
0,2,747.98,11,0
0,0,769.51,18,0
0,0,589.91,12,0
0,3,841.6,10,0
1,7,134,12,0
0,2,817.88,18,0
1,7,846.81,15,0
1,6,348,4,0
0,1,730.54,11,0
0,2,888.5,19,0
1,1,693,12,1
0,0,833.25,17,0
1,6,873,29,0
1,2,822.67,28,0
1,4,430,18,1
1,6,433,27,0
1,3,259.04,28,0
1,2,165,21,0
1,1,839,18,0
0,1,863.85,2,0
1,4,332,17,0
1,6,696,20,1
1,8,622,25,1
1,8,260,6,1
0,0,557.17,18,0
0,2,798.61,19,0
0,0,829.16,18,0
1,7,343,5,0
1,4,622.42,29,0
0,3,908.43,20,0
0,2,858.15,11,0
1,2,698,22,0
0,2,741.35,19,0
0,1,811.05,17,0
1,8,383,10,0
0,3,584.2,18,0
0,0,563.08,15,0
1,2,245.79,26,1
1,0,355,3,0
0,3,560,19,0
0,2,991.01,9,0
1,2,910,10,1
0,0,629.33,5,0
1,4,329,10,0
0,1,517.69,0,0
1,10,253,24,0
1,1,649,24,1
0,3,690.88,0,0
0,0,937.77,20,0
0,4,767.35,13,0
1,1,641,10,0
1,1,874,23,0
1,8,780,8,1
1,1,724,23,0
1,6,124,10,0
0,0,999.44,2,0
0,2,851.9,17,0
1,9,863,17,1
1,3,397,0,0
0,1,505.45,19,0
0,1,878.23,12,0
1,4,251.4,25,0
1,5,228,11,0
1,9,193.31,17,0
0,3,871.1,5,0
0,2,510.22,18,0
1,4,107,27,1
0,1,683.26,2,0
1,2,261,17,0
1,10,151,8,0
1,10,392,21,0
0,4,656.45,9,0
0,2,750.07,4,0
0,3,848.03,1,0
0,3,581.18,19,0
0,1,539.42,19,0
0,0,526.27,14,0
0,4,655.27,4,0
1,3,808.92,26,1
1,4,201,8,0
1,3,934.86,18,0
0,2,653.32,6,0
1,10,256.53,21,1
1,5,514,0,0
1,1,180,22,0
0,0,651.09,19,0
1,1,334,27,0
1,9,430,27,0
0,2,946.27,11,0
1,7,578.57,18,0
0,2,977.14,17,0
0,1,668.21,5,0
1,6,890.96,10,1
1,8,667,2,0
1,3,971,8,1
0,3,893.36,11,0
0,0,638.41,18,0
0,4,780.95,13,0
0,0,760.56,7,0
1,1,957.3,20,0
1,7,160,18,0
1,8,655,10,1
1,0,880.97,15,1
1,9,252.79,16,0
1,2,889,0,0
1,8,899.42,13,0
1,4,721,18,0
0,1,619.44,9,0
1,7,634.19,28,0
0,3,524.14,8,0
0,1,540.77,9,0
0,3,835.91,19,0
0,0,833.49,5,0
1,5,378,25,1
1,1,229.02,19,0
0,2,866.11,0,0
1,0,284,3,0
0,0,921.27,18,0
0,4,874.33,9,0
1,0,806,27,1
0,3,717,13,0
0,1,757,15,0
1,7,872,22,1
0,0,738.71,11,0
1,4,474,4,0
0,2,736.84,19,0
0,0,711.47,2,0
1,5,118,8,0
1,8,327.99,19,0
0,4,568.56,11,0
0,3,607.84,6,0
1,4,446,26,1
1,1,485,30,0
1,8,129,8,0
1,6,906.94,14,0
0,3,703.7,0,0
1,10,784,20,0
0,3,790.64,3,0
1,5,814,5,0
1,6,331,11,1
0,0,566.99,6,0
1,1,759,11,0
1,7,947,1,0
0,2,538.85,6,0
0,1,831.35,10,0
0,3,811.82,7,0
0,4,686.54,19,0
1,0,285,10,0
0,0,957.58,1,0
1,1,978.32,25,1
0,0,750.87,4,0
1,7,696,12,0
0,3,747.18,9,0
1,3,564,1,0
1,10,581.4,7,0
1,6,637,3,1
1,10,749,14,0
0,0,794.24,8,0
1,4,602,4,0
0,0,565.17,3,0
1,1,320,12,0
1,2,531,18,1
1,1,285.34,4,0
1,8,213,0,1
1,0,400,17,0
0,4,955.28,1,0
0,3,713.71,10,0
1,7,365,8,0
0,2,530.11,16,0
0,2,804.99,0,0
0,1,764.38,1,0
0,1,734.83,1,0
0,3,910.12,11,0
0,3,582.52,1,0
1,2,498,14,0
1,8,910,13,0
0,1,792.27,8,0
1,4,679,22,0
0,0,744.46,1,0
0,3,916.4,11,0
1,10,790,3,0
0,1,741.5,19,0
0,2,665.69,6,0
0,2,810.76,0,0
0,0,937.37,17,0
0,0,872.27,13,0
1,0,205,26,0
0,4,669.96,6,0
1,5,482,28,1
1,2,194,14,0
0,2,590.19,18,0
0,1,817.03,5,0
0,4,819.74,13,0
0,1,647.61,4,0
1,10,101.18,28,0
1,10,971,18,0
1,1,444,18,0
0,1,814,7,0
0,1,667.66,20,0
1,9,258,29,0
1,2,343,25,1
1,1,519,3,0
0,4,842.73,9,0
1,10,741,21,0
1,4,501,19,1
0,5,958.17,12,0
1,8,149,18,0
0,4,867.47,6,0
0,0,529.75,9,0
1,5,243,7,0
1,5,780,17,0
0,4,601.04,17,0
1,8,848,25,0
0,3,864.15,3,0
1,8,250,27,0
1,0,185,18,0
1,3,110.89,9,0
1,7,682,19,0
0,1,505.61,10,0
0,0,913.31,17,0
1,7,372,1,1
1,7,629,30,0
1,5,682,18,1
1,2,418,3,1
1,6,874,20,0
1,4,102,17,1
1,5,984.42,26,0
0,2,624.47,19,0
0,1,982.55,13,0
1,3,657.49,5,0
1,8,642,21,1
1,1,900,21,0
0,2,792.72,12,0
0,2,596.03,3,0
0,3,756.02,20,0
0,3,854.31,10,0
1,1,476,6,1
1,3,593,25,0
1,5,229,13,0
0,0,924.91,2,0
1,6,946.62,22,1
0,0,704.23,3,0
0,1,660.63,7,0
0,3,570.86,18,0
1,7,530,11,0
1,1,385,10,1
1,3,110,13,0
0,0,759.65,8,0
0,2,853.92,9,0
0,3,533,4,0
1,6,970,9,0
1,4,669,28,1
1,3,698,19,1
0,0,522.17,10,0
0,0,665.54,3,0
0,2,992.03,6,0
0,0,578.35,15,0
1,6,548,28,0
1,3,792,2,0
1,10,342.64,9,0
0,2,893.46,18,0
0,0,990.47,11,0
0,0,731.2,2,0
0,0,509.1,17,0
0,1,731.11,2,0
1,6,732.99,30,0
0,0,784.66,16,0
1,9,434.35,14,0
0,1,558.63,11,0
1,7,481,24,0
0,0,681.42,3,0
1,10,369,0,0
1,2,754,1,0
0,0,766.73,4,0
1,7,144,3,0
0,3,624.37,15,0
0,1,917.15,12,0
0,1,632.66,20,0
0,0,757.85,7,0
1,7,988,16,1
0,1,709.29,3,0
0,3,967.86,19,0
0,2,860.33,18,0
0,3,869.24,15,0
0,0,880.12,5,0
1,0,679,26,1
1,5,634,21,0
0,2,877.34,2,0
1,6,120,29,1
0,0,716.34,13,0
0,3,988.93,13,0
1,7,435.91,7,0
1,10,179,16,1
0,4,933.56,16,0
0,4,807.06,17,0
0,2,954.18,14,0
1,10,652,2,0
0,1,803.09,9,0
1,8,969,17,0
1,7,341,17,0
1,8,242,13,0
0,0,639.6,10,0
1,2,553,17,1
1,3,227,5,0
1,0,787,9,1
1,3,457,25,1
1,2,751,24,0
0,2,538.16,14,0
0,4,682.32,10,0
1,8,552.13,27,0
0,3,895.43,2,0
0,3,577.72,0,0
0,2,659.37,5,0
0,0,569,7,0
1,1,852,9,0
1,8,139,7,1
0,0,793.55,17,0
0,3,573.16,8,0
1,2,736,0,1
0,1,643.74,13,0
1,9,477,16,0
0,3,941.46,18,0
1,5,566,2,0
1,9,219,20,0
1,0,381.07,18,0
1,9,309,4,0
0,2,697.96,17,0
0,1,618.25,3,0
1,9,252,4,0
1,6,779,8,1
0,3,776.36,9,0
1,7,842,6,0
1,9,531.65,2,0
0,0,721.2,0,0
0,4,728.4,14,0
1,5,510,22,1
0,4,792.12,19,0
0,1,916.15,5,0
1,6,714.32,3,1
1,1,507,24,0
0,0,583.46,20,0
0,4,682.13,12,0
1,5,191,1,0
1,7,872,12,0
1,7,434.04,14,1
0,1,827.25,18,0
0,3,998.67,16,0
0,1,687,7,0
0,0,925.69,17,0
0,3,591.35,12,0
1,9,862,28,1
0,1,791.27,13,0
0,3,974.52,14,0
1,1,210,28,1
1,0,522,26,0
1,10,308,13,0
0,4,606,7,0
0,2,667.96,18,0
1,6,499,11,1
0,3,998.47,16,0
0,2,948.16,18,0
0,1,551.07,5,0
1,0,205,23,0
1,6,571,30,0
0,2,606.81,2,0
1,5,135.89,16,1
0,0,575.06,20,0
0,3,518,20,0
1,4,762,1,0
1,0,519.14,25,0
1,3,430,16,0
0,3,607.89,13,0
0,3,882.81,18,0
1,0,270,30,0
0,1,852.67,6,0
0,2,799.03,12,0
1,10,360,12,0
1,1,187,1,0
0,1,508.66,7,0
0,2,876.86,4,0
0,1,673.43,2,0
0,2,565.9,10,0
1,4,316,13,0
1,4,127,26,0
1,2,869,8,0
1,0,721,2,1
1,4,949.58,25,1
1,9,685,10,0
1,9,449,25,0
1,10,930,22,0
0,2,571.37,1,0
1,7,869,8,1
0,3,782.39,1,0
1,5,242,25,0
0,2,749.85,14,0
0,2,994.04,13,0
0,0,828.92,15,0
1,2,347.52,2,0
1,3,284,19,0
0,1,678.24,12,0
0,2,847.66,12,0
0,3,610.71,2,0
1,3,132,15,0
0,1,538.98,14,0
0,3,904.13,13,0
1,8,891,29,0
0,2,598.66,6,0
1,8,145,9,0
0,2,863.13,0,0
0,1,890.94,7,0
1,6,890.96,10,1
1,1,534,20,1
0,0,647.45,16,0
0,2,711.02,1,0
0,0,979.37,20,0
0,1,594.69,13,0
0,0,910.8,5,0
1,8,151.6,11,1
1,9,577,8,1
0,0,923.66,9,0
1,5,402,28,0
0,1,958.42,10,0
1,7,790,6,1
1,6,594.5,15,0
0,1,935.32,2,0
1,6,373,9,0
1,8,905,23,0
1,4,358,1,0
1,6,531,23,1
0,3,973.34,2,0
0,2,831.72,1,0
0,3,531.41,3,0
1,8,722,27,0
0,2,901.25,10,0
0,2,753.11,5,0
1,9,170,16,0
0,2,537.63,11,0
1,0,468.15,15,0
0,4,769.88,0,0
1,7,525,29,0
0,0,846.38,6,0
1,5,367,14,0
0,3,929.25,9,0
0,2,854.81,12,0
1,9,287,0,0
0,1,985.77,16,0
0,3,790.87,3,0
0,0,663.51,11,0
1,2,783,24,0
0,1,802.2,7,0
1,6,772.49,7,1
0,4,986.19,4,0
0,2,542,18,0
1,9,939.39,3,0
1,3,533,20,0
0,3,952.83,16,0
0,0,655.91,10,0
1,9,719,20,0
1,9,232,25,0
1,6,282,14,0
0,1,911.54,17,0
1,5,991.33,3,0
1,10,485,21,1
0,1,808.23,0,0
0,2,775.91,4,0
0,3,775.35,4,0
0,3,646.56,18,0
1,1,790,23,0
0,1,737.26,0,0
0,1,600.57,11,0
0,0,511.55,0,0
0,1,575.28,11,0
1,7,725,27,1
1,5,756.83,7,1
0,2,794.3,17,0
1,10,784,10,0
1,4,218,14,0
1,0,679.46,17,0
0,3,680.68,4,0
0,1,804.9,6,0
1,9,428,23,0
1,8,962,6,1
0,0,651.62,5,0
1,6,411,7,0
1,10,173,22,0
0,0,681.54,2,0
1,8,382,13,0
1,4,560,23,0
1,6,731,26,0
0,3,846.76,7,0
0,1,878.74,4,0
0,2,979.17,13,0
0,3,813.14,1,0
1,1,564.3,8,1
0,2,800.76,10,0
0,0,787.74,7,0
1,7,162.39,17,0
1,0,338.14,3,1
0,3,560.58,19,0
1,9,567,9,0
1,9,489,0,1
0,0,746.71,13,0
1,3,574,8,1
0,1,584.8,2,0
1,2,409.46,26,0
0,1,808.43,15,0
1,7,374,14,1
0,2,760.24,14,0
1,9,934.22,6,0
1,2,917,12,0
0,1,942.03,4,0
0,3,910.35,15,0
1,8,232,18,0
0,0,628.57,13,0
0,2,925.12,6,0
1,8,410,5,0
1,4,287,10,0
0,1,583.05,17,0
1,7,608,26,1
1,4,115,25,0
1,7,782,17,0
0,0,885.19,13,0
1,2,520.68,15,1
0,1,633.84,8,0
1,3,676,22,0
1,0,235,19,0
0,0,906.04,15,0
0,0,543.69,3,0
0,1,524.18,18,0
1,5,884.05,23,0
0,1,681.64,18,0
0,1,607.68,5,0
0,1,733.59,17,0
0,0,663.23,17,0
0,2,702.6,16,0
1,7,933,26,1
1,6,597,3,0
0,4,543.01,2,0
0,0,557.01,1,0
1,2,248,1,1
0,4,858.51,18,0
1,1,352,24,0
1,6,973.73,16,1
1,2,759.23,5,0
1,6,876,27,1
0,3,941.69,5,0
0,1,877.91,1,0
0,2,666.7,19,0
0,2,710.64,10,0
1,7,814,4,1
0,0,778.79,7,0
1,4,526,28,0
1,8,145.17,21,1
0,1,905.47,13,0
1,8,293,20,1
0,1,527.75,17,0
1,4,432,18,1
0,2,530.42,17,0
1,0,378,11,1
1,5,617,8,1
1,8,108,12,0
0,3,940.38,20,0
1,6,831,19,1
1,3,946.78,11,0
0,0,712.15,8,0
0,1,908.23,11,0
1,10,485.55,21,0
0,0,863.46,4,0
0,0,929.98,5,0
1,6,184,13,0
1,0,616,9,0
1,0,540.8,27,1
1,9,179,25,0
0,4,808.46,4,0
1,0,396,17,1
0,2,503.23,20,0
0,4,985.51,16,0
1,3,503,27,1
1,8,464,8,1
0,1,576.5,5,0
1,3,657,19,1
1,7,898,29,0
1,0,884,10,0
0,3,780.54,9,0
1,6,533,30,0
0,4,673.48,0,0
1,5,946,12,1
0,0,806.31,3,0
0,2,990.07,7,0
1,2,119,5,0
0,3,920.49,7,0
1,9,388,19,0
0,3,606.17,14,0
1,7,436,14,1
1,2,433,6,0
0,1,963.6,1,0
1,0,444,17,0
0,2,540.03,18,0
1,5,690,27,1
0,2,752.84,4,0
0,1,676.86,8,0
1,4,620,27,0
1,0,116,19,0
0,0,971.76,18,0
